TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.8564933459415,0.0046990206,1482046,1.155231E7,363.2426,34451.133,46.685017,1.1688688E7,367.94897,0,,,,,1797.741845115175,3.2049764E-5,132.00926481781516,2.5286098E-4,0.023921072,-0.060789734
3285.8578822560826,0.0046990425,1482047,1.1552808E7,363.2554,34392.5,46.72472,1.1689321E7,367.9619,0,,,,,1797.7383679496722,3.205234E-5,132.0039443400481,2.528163E-4,0.020188041,-0.061014097
3285.8592711662236,0.0046990644,1482048,1.1552599E7,363.25934,34333.21,46.792233,1.1689527E7,367.9659,0,,,,,1797.7364113085098,3.205554E-5,132.01469351006077,2.5277986E-4,0.018515531,-0.053411808
3285.8606600763637,0.0046990863,1482049,1.1551906E7,363.23645,34351.21,46.694542,1.1688749E7,367.94272,0,,,,,1797.7385276942316,3.2071497E-5,132.01454249101457,2.5281167E-4,0.020698193,-0.05683512
3285.8620489865048,0.004699108,1482050,1.1553673E7,363.2644,34275.12,46.672337,1.1689578E7,367.97104,0,,,,,1797.7386520367425,3.2054926E-5,132.01174109723584,2.528257E-4,0.020742968,-0.058787487
3285.863437896646,0.00469913,1482051,1.1552668E7,363.2504,34379.31,46.676785,1.1689364E7,367.95682,0,,,,,1797.7376389531316,3.206801E-5,132.00252803668002,2.5286607E-4,0.018347517,-0.06356089
3285.8648268067864,0.004699152,1482052,1.1553227E7,363.26205,34410.01,46.678444,1.1689954E7,367.96866,0,,,,,1797.7388953922284,3.2057415E-5,132.0126906642917,2.52829E-4,0.02184647,-0.055546634
3285.866215716461,0.0046991734,1482053,1.1552263E7,363.2579,34387.953,46.784954,1.1689362E7,367.96448,0,,,,,1797.735315686839,3.2047905E-5,132.01578528014932,2.5282492E-4,0.016794777,-0.05170814
3285.867604626602,0.0046991953,1482054,1.1552625E7,363.2529,34372.812,46.7193,1.168917E7,367.95938,0,,,,,1797.7401741346227,3.205457E-5,132.0008500877826,2.5283662E-4,0.023916434,-0.06607129
3285.868993536743,0.004699217,1482055,1.1554069E7,363.28152,34320.465,46.72892,1.1689351E7,367.9884,0,,,,,1797.7377720976185,3.2049993E-5,132.00621619067738,2.5289247E-4,0.020046096,-0.060934223
3285.870382446883,0.004699239,1482056,1.1553561E7,363.25305,34306.8,46.620564,1.169083E7,367.95953,0,,,,,1797.7372399336432,3.2053667E-5,132.00905158989,2.528613E-4,0.01911084,-0.05517857
3285.871771357024,0.004699261,1482057,1.1553689E7,363.25116,34312.83,46.60787,1.1689888E7,367.95764,0,,,,,1797.736842486712,3.2048636E-5,132.00889754265265,2.5287532E-4,0.01892966,-0.057996232
3285.873160267165,0.004699283,1482058,1.1553292E7,363.2549,34222.742,46.683315,1.1690148E7,367.96143,0,,,,,1797.7425421559153,3.207878E-5,132.0065471958182,2.528836E-4,0.024705844,-0.06007275
3285.8745491773057,0.0046993047,1482059,1.1554209E7,363.27188,34372.55,46.682365,1.1689942E7,367.9786,0,,,,,1797.7327145578263,3.2063246E-5,132.0050875753763,2.5282256E-4,0.014374079,-0.05864621
3285.875938086981,0.004699326,1482060,1.1554818E7,363.3026,34351.934,46.875473,1.1691052E7,368.00977,0,,,,,1797.7421337176088,3.2045802E-5,132.0215738790062,2.5289287E-4,0.02425681,-0.053326204
3285.8773269971216,0.004699348,1482061,1.1555069E7,363.27856,34321.98,46.661186,1.1692136E7,367.98538,0,,,,,1797.7361880395795,3.206727E-5,132.00615243859616,2.5286654E-4,0.017907787,-0.06063678
3285.878715907262,0.00469937,1482062,1.1554222E7,363.26953,34369.6,46.654083,1.1691176E7,367.97623,0,,,,,1797.7383642458788,3.205009E-5,132.01062072482836,2.528524E-4,0.020945111,-0.05468188
3285.8801048174014,0.004699392,1482063,1.1555098E7,363.28406,34248.203,46.68101,1.1691123E7,367.99094,0,,,,,1797.7398560438078,3.2052794E-5,132.00924588703873,2.528759E-4,0.022246363,-0.05906108
3285.8814937275415,0.0046994137,1482064,1.1552927E7,363.25494,34443.086,46.71338,1.1690108E7,367.9615,0,,,,,1797.7344159487168,3.2052543E-5,132.01686993005706,2.5284762E-4,0.015848197,-0.0549764
3285.882882637217,0.004699435,1482065,1.1554171E7,363.26837,34385.06,46.662735,1.1690203E7,367.97507,0,,,,,1797.7364747945242,3.2062224E-5,132.00507996139797,2.5286147E-4,0.018021017,-0.062331524
3285.8842715473575,0.004699457,1482066,1.1554971E7,363.27722,34295.92,46.658104,1.1691514E7,367.98404,0,,,,,1797.7441423821451,3.2066007E-5,132.02001714770321,2.529014E-4,0.026004648,-0.04986805
3285.8856604574985,0.004699479,1482067,1.1554863E7,363.288,34360.316,46.724113,1.1690128E7,367.99493,0,,,,,1797.736257728694,3.2049575E-5,132.01115279343563,2.528621E-4,0.018030958,-0.060225893
3285.8870493676395,0.0046995007,1482068,1.1555572E7,363.28638,34305.95,46.649765,1.1691698E7,367.99332,0,,,,,1797.7375763810417,3.2060285E-5,132.0101945599671,2.5287573E-4,0.01974379,-0.05852088
3285.8884382777796,0.0046995226,1482069,1.1555906E7,363.29715,34302.797,46.682774,1.169186E7,368.0042,0,,,,,1797.7424331376535,3.2065258E-5,132.01006176978635,2.529053E-4,0.02420541,-0.060107928
3285.8898271879207,0.0046995445,1482070,1.1555708E7,363.29926,34300.977,46.69972,1.1692471E7,368.00635,0,,,,,1797.7354034756709,3.2053962E-5,132.00957239235348,2.5285222E-4,0.016748553,-0.055559557
3285.891216097596,0.004699566,1482071,1.1556094E7,363.30307,34298.312,46.67037,1.169251E7,368.01022,0,,,,,1797.738340303931,3.2047337E-5,132.01082006643762,2.5290504E-4,0.02004342,-0.05643065
3285.892605007736,0.004699588,1482072,1.1556617E7,363.31653,34402.234,46.70284,1.1693126E7,368.02383,0,,,,,1797.737328212698,3.2063796E-5,132.01123256955384,2.5287239E-4,0.020385988,-0.05392111
3285.8939939178767,0.0046996097,1482073,1.1556749E7,363.31036,34297.543,46.697155,1.1692467E7,368.01758,0,,,,,1797.7389403637449,3.204362E-5,132.00649823523267,2.5287032E-4,0.021280974,-0.063518696
3285.895382828018,0.0046996316,1482074,1.1556116E7,363.29892,34328.824,46.674603,1.1692007E7,368.00604,0,,,,,1797.737209816276,3.2064097E-5,132.00901158419668,2.5285588E-4,0.019275246,-0.06088338
3285.896771738159,0.0046996535,1482075,1.1556338E7,363.3103,34432.543,46.701275,1.1692551E7,368.01755,0,,,,,1797.7385395397507,3.205155E-5,132.01229463199465,2.5288897E-4,0.020346947,-0.056489255
3285.8981606478333,0.004699675,1482076,1.1555184E7,363.28473,34396.34,46.655876,1.1691616E7,367.99164,0,,,,,1797.7376504692693,3.2044198E-5,132.0120228956218,2.5289663E-4,0.01851168,-0.055292465
3285.8995495579743,0.004699697,1482077,1.1556368E7,363.29404,34383.93,46.60033,1.1692764E7,368.00107,0,,,,,1797.7401562635816,3.2053755E-5,132.00876583587853,2.5288694E-4,0.02198842,-0.060355842
3285.9009384681153,0.0046997187,1482078,1.1556373E7,363.32678,34465.555,46.820175,1.1692473E7,368.0342,0,,,,,1797.7395351390462,3.2046948E-5,132.01778803109443,2.5290914E-4,0.021454267,-0.050712332
3285.9023273782554,0.0046997406,1482079,1.1556318E7,363.29745,34355.188,46.66416,1.1692691E7,368.00452,0,,,,,1797.7369584302126,3.205669E-5,132.00361712858918,2.5289558E-4,0.018853161,-0.060096394
3285.903716287931,0.004699762,1482080,1.1555671E7,363.29214,34384.523,46.656784,1.1692193E7,367.99918,0,,,,,1797.7386498125402,3.206514E-5,132.0080762458994,2.5288106E-4,0.019652396,-0.05906009
3285.905105198072,0.004699784,1482081,1.1555965E7,363.3194,34325.01,46.77723,1.1692361E7,368.02673,0,,,,,1797.7372462806256,3.206871E-5,132.00475520310948,2.529085E-4,0.018960353,-0.05871316
3285.906494108212,0.0046998058,1482082,1.1556493E7,363.30634,34341.69,46.695095,1.1692871E7,368.01352,0,,,,,1797.7402488837945,3.2044227E-5,132.01221086610286,2.5290248E-4,0.021760246,-0.053433813
3285.907883018352,0.0046998276,1482083,1.1554716E7,363.29288,34419.38,46.706764,1.1691755E7,367.9999,0,,,,,1797.736179466202,3.2095242E-5,132.00790686870803,2.5288961E-4,0.017407333,-0.059563804
3285.909271928493,0.0046998495,1482084,1.1557077E7,363.31155,34360.547,46.654655,1.1693362E7,368.0188,0,,,,,1797.735994577835,3.2045005E-5,132.0064332506046,2.5289838E-4,0.017597368,-0.056932822
3285.9106608381685,0.004699871,1482085,1.1556364E7,363.29312,34231.14,46.619366,1.1692948E7,368.00015,0,,,,,1797.7377735679152,3.2043707E-5,132.00598695297197,2.5290385E-4,0.018996362,-0.062280003
3285.9120497483086,0.004699893,1482086,1.1557564E7,363.3211,34319.22,46.675835,1.169426E7,368.0285,0,,,,,1797.7390166699413,3.2048603E-5,132.01630268341515,2.5291077E-4,0.020618385,-0.050160814
3285.9134386584496,0.0046999147,1482087,1.1556509E7,363.3129,34340.703,46.717213,1.1692975E7,368.02017,0,,,,,1797.7381726055648,3.204427E-5,132.01081147436366,2.5289573E-4,0.020292155,-0.06295773
3285.9148275685907,0.0046999366,1482088,1.1556416E7,363.29785,34303.297,46.637604,1.1692819E7,368.0049,0,,,,,1797.738452697961,3.20522E-5,132.01761922564233,2.5286467E-4,0.019892938,-0.049710933
3285.9162164787313,0.0046999585,1482089,1.1557072E7,363.33514,34434.273,46.825226,1.1693802E7,368.0427,0,,,,,1797.739720321536,3.2061496E-5,132.00127375425257,2.5291412E-4,0.02159469,-0.06318665
3285.9176053884057,0.00469998,1482090,1.1556276E7,363.29385,34304.965,46.636795,1.16936E7,368.0009,0,,,,,1797.7348661231704,3.2046108E-5,132.0127403155691,2.5283784E-4,0.016477728,-0.04916982
3285.9189942985467,0.004700002,1482091,1.1557207E7,363.32028,34335.19,46.698067,1.1693403E7,368.02765,0,,,,,1797.7403633007796,3.2046974E-5,132.00263777501158,2.529369E-4,0.02232575,-0.064020336
3285.920383208688,0.0047000237,1482092,1.1556634E7,363.30875,34392.918,46.699677,1.1692788E7,368.01596,0,,,,,1797.7379573329345,3.2046708E-5,132.01764921583487,2.528696E-4,0.01966558,-0.05372237
3285.921772118828,0.0047000456,1482093,1.1555867E7,363.29883,34410.46,46.696735,1.1693162E7,368.00595,0,,,,,1797.734516651919,3.2064334E-5,132.01688333704755,2.5283472E-4,0.01691695,-0.051504917
3285.9231610285033,0.004700067,1482094,1.1557169E7,363.32404,34329.215,46.751747,1.1693376E7,368.03146,0,,,,,1797.7364436104717,3.204901E-5,132.00163102680457,2.52892E-4,0.017992485,-0.06430674
3285.924549938644,0.004700089,1482095,1.1556884E7,363.31964,34363.254,46.731018,1.1693592E7,368.02698,0,,,,,1797.7395679525637,3.20525E-5,132.0117926779992,2.52887E-4,0.022157004,-0.05601987
3285.925938848783,0.0047001108,1482096,1.1556512E7,363.30768,34377.195,46.67735,1.1692677E7,368.01486,0,,,,,1797.737749820965,3.204864E-5,132.01174182411276,2.5290294E-4,0.01980418,-0.0571681
3285.927327758924,0.0047001326,1482097,1.1557406E7,363.31418,34282.59,46.66498,1.1693803E7,368.02145,0,,,,,1797.7383515509255,3.2044107E-5,132.00744964683852,2.529268E-4,0.019834027,-0.06113854
3285.9287166685995,0.004700154,1482098,1.1556637E7,363.31503,34332.484,46.727757,1.1693556E7,368.02234,0,,,,,1797.7379897783253,3.2051918E-5,132.00883253184642,2.5288982E-4,0.0198956,-0.05607837
3285.9301055787396,0.004700176,1482099,1.1555903E7,363.2923,34356.777,46.645935,1.1691875E7,367.99933,0,,,,,1797.7389316308104,3.2052554E-5,132.01369327863674,2.5287556E-4,0.020662297,-0.05392755
3285.93149448888,0.004700198,1482100,1.1556368E7,363.3224,34296.586,46.773865,1.1692349E7,368.0298,0,,,,,1797.7391698558788,3.205285E-5,132.00899458001842,2.529213E-4,0.021139964,-0.058040675
3285.932883399021,0.0047002197,1482101,1.1556708E7,363.32733,34378.777,46.760223,1.1693032E7,368.0348,0,,,,,1797.7356753030374,3.2043412E-5,132.00947946645184,2.5291173E-4,0.01758604,-0.057971902
3285.934272309162,0.0047002416,1482102,1.1557417E7,363.32095,34322.938,46.67578,1.1693916E7,368.02835,0,,,,,1797.7367362376797,3.204265E-5,132.01245430377745,2.528784E-4,0.018756911,-0.057394266
3285.9356612188367,0.004700263,1482103,1.1556303E7,363.3097,34346.203,46.69874,1.1693127E7,368.0169,0,,,,,1797.7390477087138,3.2049167E-5,132.0127943672646,2.5291715E-4,0.021217378,-0.057555467
3285.9370501289777,0.004700285,1482104,1.1556602E7,363.30518,34289.26,46.68445,1.1693422E7,368.01236,0,,,,,1797.7357042098474,3.2051095E-5,132.01445215805586,2.5285681E-4,0.017332414,-0.051462904
3285.9384390391187,0.004700307,1482105,1.1556481E7,363.3176,34324.004,46.735832,1.1692971E7,368.02493,0,,,,,1797.733388623208,3.205327E-5,132.00895880568493,2.528642E-4,0.01533121,-0.055824175
3285.939827949259,0.0047003287,1482106,1.1556657E7,363.31073,34390.605,46.67721,1.1692475E7,368.01794,0,,,,,1797.7345134928905,3.2048418E-5,132.00818267748386,2.5288423E-4,0.017194925,-0.05929779
3285.9412168589342,0.00470035,1482107,1.1556228E7,363.322,34413.15,46.82462,1.1691941E7,368.0294,0,,,,,1797.7388313200638,3.205262E-5,132.01303394488792,2.5287032E-4,0.02065935,-0.055223223
3285.9426057690753,0.004700372,1482108,1.1556686E7,363.30594,34408.8,46.659885,1.1692074E7,368.01315,0,,,,,1797.734783556365,3.2045737E-5,132.01306024611853,2.5283595E-4,0.015907144,-0.05497698
3285.943994679216,0.004700394,1482109,1.1555709E7,363.29492,34380.746,46.660515,1.1692605E7,368.00195,0,,,,,1797.7421191337376,3.2084386E-5,132.00963724550417,2.5290178E-4,0.024318473,-0.058042023
3285.945383589356,0.004700416,1482110,1.1555725E7,363.30612,34360.645,46.768856,1.1691877E7,368.0133,0,,,,,1797.732553715509,3.2072174E-5,132.00831822510128,2.5282303E-4,0.014185983,-0.05577434
3285.9467724990313,0.004700437,1482111,1.1556479E7,363.29996,34393.457,46.636,1.1692846E7,368.00705,0,,,,,1797.7356454420185,3.2047814E-5,132.0116333752219,2.5288327E-4,0.01735325,-0.05597028
3285.9481614091724,0.004700459,1482112,1.1556392E7,363.31192,34342.832,46.686058,1.1692865E7,368.0192,0,,,,,1797.740181827034,3.2051958E-5,132.0183255164906,2.529056E-4,0.02178208,-0.053377815
3285.9495503193125,0.004700481,1482113,1.1556093E7,363.30002,34459.19,46.660202,1.1692322E7,368.00714,0,,,,,1797.7322358035917,3.205284E-5,132.0101194283191,2.5285262E-4,0.014029912,-0.055697188
3285.9509392294535,0.004700503,1482114,1.1556558E7,363.30563,34281.68,46.67792,1.1693172E7,368.01282,0,,,,,1797.7379237539055,3.2053376E-5,132.00765763398522,2.5287687E-4,0.020105321,-0.057357416
3285.952328139129,0.0047005243,1482115,1.1556226E7,363.31274,34284.84,46.70887,1.1692774E7,368.02,0,,,,,1797.7376575234434,3.2053293E-5,132.00933900480604,2.529131E-4,0.01935931,-0.05694492
3285.953717049269,0.004700546,1482116,1.1556529E7,363.3106,34484.418,46.685642,1.1692696E7,368.01782,0,,,,,1797.738102816409,3.2048683E-5,132.0107130943879,2.528888E-4,0.019911082,-0.05787929
3285.95510595941,0.004700568,1482117,1.1556319E7,363.3046,34373.1,46.695717,1.1692935E7,368.01175,0,,,,,1797.738157900688,3.205111E-5,132.0132954879334,2.529238E-4,0.01894984,-0.053248532
3285.956494869551,0.00470059,1482118,1.1555864E7,363.28934,34326.89,46.64786,1.1692506E7,367.99634,0,,,,,1797.7329401509473,3.206924E-5,132.00509602907357,2.52858E-4,0.014576046,-0.058642935
3285.957883779691,0.004700612,1482119,1.1555441E7,363.2996,34341.707,46.772396,1.1692902E7,368.00668,0,,,,,1797.7365640285461,3.2078613E-5,132.01296757352512,2.5284456E-4,0.018307844,-0.05354379
3285.9592726893657,0.004700633,1482120,1.1555015E7,363.28183,34320.953,46.68348,1.1691569E7,367.98868,0,,,,,1797.73796727167,3.206134E-5,132.0107882978047,2.528755E-4,0.019491097,-0.05689073
3285.9606615995067,0.004700655,1482121,1.1556251E7,363.31232,34358.86,46.78204,1.1692848E7,368.0196,0,,,,,1797.7355229955565,3.2044518E-5,132.01224509923074,2.5291677E-4,0.017205395,-0.05383102
3285.9620505096477,0.004700677,1482122,1.1556141E7,363.3296,34417.71,46.90909,1.1693022E7,368.03705,0,,,,,1797.7364768912728,3.2043677E-5,132.0108295143326,2.5292873E-4,0.017736677,-0.057035968
3285.963439419788,0.004700699,1482123,1.155642E7,363.30756,34411.027,46.712204,1.1692373E7,368.01474,0,,,,,1797.7349748469196,3.204817E-5,132.00986690987963,2.5290987E-4,0.01712576,-0.05688705
3285.964828329463,0.0047007203,1482124,1.1556109E7,363.31052,34357.566,46.755123,1.1692298E7,368.01773,0,,,,,1797.734654996083,3.2043667E-5,132.01328968137744,2.5291534E-4,0.015527367,-0.054256283
3285.9662172396042,0.004700742,1482125,1.1555574E7,363.27817,34315.887,46.595394,1.1692512E7,367.985,0,,,,,1797.7344818258541,3.2067273E-5,132.0074217082925,2.5285006E-4,0.016623382,-0.058608327
3285.967606149745,0.004700764,1482126,1.1555189E7,363.28796,34345.543,46.70609,1.1691126E7,367.9949,0,,,,,1797.7364131510062,3.2059215E-5,132.01395270203145,2.5288112E-4,0.017996302,-0.0536365
3285.968995059885,0.004700786,1482127,1.1556183E7,363.30823,34330.457,46.737667,1.1692206E7,368.01544,0,,,,,1797.7373202300055,3.206445E-5,132.00995829035017,2.529325E-4,0.019340707,-0.058571953
3285.97038396956,0.0047008074,1482128,1.1556574E7,363.3173,34309.28,46.76502,1.1693495E7,368.0246,0,,,,,1797.733730405686,3.205421E-5,132.00533388712986,2.5290862E-4,0.014298011,-0.057155512
3285.9717728797,0.0047008293,1482129,1.1555585E7,363.29605,34334.81,46.672516,1.1692019E7,368.0031,0,,,,,1797.7390664929758,3.206813E-5,132.01519311584778,2.529331E-4,0.021062816,-0.0544228
3285.97316178984,0.004700851,1482130,1.1556346E7,363.32877,34469.33,46.86287,1.1692574E7,368.03622,0,,,,,1797.7360673988435,3.204632E-5,132.01655053859636,2.5293586E-4,0.017873824,-0.051253647
3285.974550699981,0.004700873,1482131,1.1556632E7,363.30304,34284.164,46.62837,1.1692609E7,368.0102,0,,,,,1797.731134433872,3.2063293E-5,132.0096124712437,2.5289832E-4,0.013336514,-0.05595994
