TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.9268926943814,0.0042470125,1482097,1.2562972E7,379.71274,50128.848,56.549236,1.2570093E7,383.44925,0,,,,,710.157106131881,2.7639151E-5,1196.3356492226976,4.2173063E-4,-0.015181885,0.027740026
3285.9282816068508,0.0042470368,1482098,1.2563684E7,379.72437,49974.08,56.57757,1.2581354E7,383.46094,0,,,,,710.157876920664,2.7642704E-5,1196.3345922372057,4.216114E-4,-0.014195333,0.025194256
3285.929670519785,0.0042470614,1482099,1.2563523E7,379.73453,49993.77,56.625782,1.2566746E7,383.47122,0,,,,,710.1562153546046,2.7650067E-5,1196.3299453007378,4.215062E-4,-0.016215056,0.022522131
3285.9310594322537,0.0042470857,1482100,1.2562789E7,379.72852,50161.297,56.684967,1.2565492E7,383.46515,0,,,,,710.1543827249791,2.7647238E-5,1196.3364900193408,4.2156564E-4,-0.017841682,0.02714241
3285.9324483451887,0.0042471103,1482101,1.2562963E7,379.71365,50118.527,56.576538,1.256819E7,383.45013,0,,,,,710.1587955095318,2.763407E-5,1196.333806469434,4.2179518E-4,-0.013511173,0.025504613
3285.933837257658,0.0042471346,1482102,1.2564832E7,379.74133,50034.195,56.574852,1.2570804E7,383.4781,0,,,,,710.1592815220419,2.762768E-5,1196.3335800388277,4.2190836E-4,-0.013256093,0.025340987
3285.9352261701265,0.0042471588,1482103,1.256342E7,379.7175,50044.438,56.55546,1.2570756E7,383.45404,0,,,,,710.1549311244794,2.7641909E-5,1196.3315730549166,4.2172553E-4,-0.017511684,0.024943726
3285.9366150830615,0.0042471834,1482104,1.2563938E7,379.7443,49988.02,56.630272,1.258284E7,383.48108,0,,,,,710.1586255986238,2.7644359E-5,1196.3298971036172,4.216137E-4,-0.013603399,0.021868655
3285.938003995531,0.0042472077,1482105,1.2562702E7,379.711,50048.01,56.567043,1.2571903E7,383.44748,0,,,,,710.1601667672107,2.7648415E-5,1196.3323990233696,4.2152754E-4,-0.012291465,0.022987537
3285.939392908465,0.0042472323,1482106,1.2563395E7,379.73383,49997.28,56.66522,1.2574312E7,383.47052,0,,,,,710.1602953051344,2.7644799E-5,1196.3364820343727,4.2153336E-4,-0.012344345,0.028272895
3285.9407818209343,0.0042472566,1482107,1.256376E7,379.73672,50201.836,56.654785,1.2572753E7,383.47345,0,,,,,710.1563783569375,2.7640237E-5,1196.3277484596508,4.216518E-4,-0.01576335,0.022198407
3285.9421707338693,0.0042472812,1482108,1.2564221E7,379.73108,50097.797,56.57061,1.2572877E7,383.46774,0,,,,,710.1581090179079,2.7635138E-5,1196.330055804715,4.2176043E-4,-0.013828785,0.022764597
3285.943559646338,0.0042473054,1482109,1.2559861E7,379.67847,50029.586,56.646873,1.2575751E7,383.41458,0,,,,,710.1526387912478,2.7691794E-5,1196.3319881978603,4.2068836E-4,-0.019921845,0.024920767
3285.9449485592722,0.00424733,1482110,1.2561801E7,379.69275,49986.195,56.540905,1.2572638E7,383.42905,0,,,,,710.1610680947937,2.767232E-5,1196.333020611163,4.2096482E-4,-0.010911273,0.024058513
3285.9463374717416,0.0042473543,1482111,1.2564912E7,379.74997,50022.918,56.640778,1.256885E7,383.48682,0,,,,,710.1574617180308,2.7638773E-5,1196.326738600861,4.2167748E-4,-0.01475422,0.022225434
3285.947726384211,0.0042473786,1482112,1.25639E7,379.7273,50082.22,56.557514,1.2573911E7,383.4639,0,,,,,710.1548877925131,2.7647458E-5,1196.3279572512447,4.215578E-4,-0.017131042,0.021164972
3285.949115297145,0.0042474032,1482113,1.2563455E7,379.75473,50230.918,56.77453,1.2566906E7,383.49167,0,,,,,710.161924407732,2.7643991E-5,1196.3294953143973,4.2152838E-4,-0.010342196,0.022291778
3285.9505042096143,0.0042474275,1482114,1.2562663E7,379.70932,50156.055,56.557976,1.2559006E7,383.4458,0,,,,,710.1583427566828,2.7646349E-5,1196.333807063628,4.2154384E-4,-0.0144834565,0.024901267
3285.9518931225493,0.004247452,1482115,1.2563613E7,379.7284,50198.44,56.59899,1.2577535E7,383.46503,0,,,,,710.1564925038462,2.764774E-5,1196.3299975062969,4.2150804E-4,-0.015200396,0.023415323
3285.9532820350178,0.0042474763,1482116,1.2564269E7,379.73996,50190.656,56.616283,1.2561498E7,383.47668,0,,,,,710.1564655476132,2.7639124E-5,1196.33340796879,4.2172018E-4,-0.015738707,0.023742363
3285.9546709479528,0.004247501,1482117,1.2562948E7,379.70697,50001.727,56.552113,1.2568044E7,383.4434,0,,,,,710.1564632200482,2.7648057E-5,1196.329201648453,4.2151415E-4,-0.014978179,0.02103925
3285.956059860422,0.0042475252,1482118,1.2560559E7,379.69495,50083.945,56.66585,1.257466E7,383.43124,0,,,,,710.1630406159828,2.7680404E-5,1196.334685135399,4.2074718E-4,-0.009251357,0.026044618
3285.9574487728905,0.0042475495,1482119,1.2560889E7,379.68854,50207.57,56.58898,1.258811E7,383.42477,0,,,,,710.1565101721088,2.7682841E-5,1196.3263097805814,4.2080935E-4,-0.015422519,0.020917334
3285.9588376858246,0.004247574,1482120,1.25624E7,379.6995,50038.535,56.546967,1.2570241E7,383.43585,0,,,,,710.157321980805,2.7655282E-5,1196.3292898729123,4.2132864E-4,-0.014811705,0.022174317
3285.960226598294,0.0042475984,1482121,1.256476E7,379.745,50119.387,56.595764,1.255938E7,383.48178,0,,,,,710.1585897671413,2.7636725E-5,1196.3276490336123,4.2171092E-4,-0.013266333,0.020438625
3285.961615511229,0.004247623,1482122,1.2563631E7,379.72446,50055.902,56.571163,1.2560535E7,383.46103,0,,,,,710.1581307514882,2.7635582E-5,1196.3321536551318,4.2177556E-4,-0.01361346,0.024859043
3285.9630044236974,0.0042476472,1482123,1.2563743E7,379.7297,50183.516,56.592358,1.2559077E7,383.46637,0,,,,,710.1599894787881,2.7638915E-5,1196.3308598872334,4.2163118E-4,-0.012361907,0.023457702
3285.9643933361667,0.0042476715,1482124,1.2564207E7,379.72745,50028.29,56.544983,1.2582898E7,383.46408,0,,,,,710.1602663830521,2.7633227E-5,1196.3260407591981,4.217465E-4,-0.011451989,0.020521201
3285.9657822491017,0.004247696,1482125,1.2561071E7,379.69424,50023.0,56.613174,1.2573378E7,383.43054,0,,,,,710.1594374756247,2.7663731E-5,1196.3311175451906,4.211651E-4,-0.013075066,0.024927318
3285.9671711615706,0.0042477204,1482126,1.2563321E7,379.72272,50072.32,56.600925,1.2562694E7,383.45932,0,,,,,710.1581603461335,2.76499E-5,1196.3266625510007,4.2146802E-4,-0.014017151,0.020513088
3285.968560074039,0.0042477446,1482127,1.2562832E7,379.71405,50046.57,56.57275,1.2581413E7,383.45056,0,,,,,710.1583844590058,2.7661034E-5,1196.3288737033747,4.2123182E-4,-0.013931521,0.023582654
